temperature,rate_3_diff_reaction_0_conversion,rate_3_diff_reaction_1_conversion,rate_3_diff_reaction_2_conversion,rate_3_diff_reaction_3_conversion,rate_3_diff_reaction_4_conversion,rate_3_diff_reaction_5_conversion,rate_3_diff_reaction_6_conversion,rate_3_diff_reaction_7_conversion,rate_5_diff_reaction_0_conversion,rate_5_diff_reaction_1_conversion,rate_5_diff_reaction_2_conversion,rate_5_diff_reaction_3_conversion,rate_5_diff_reaction_4_conversion,rate_5_diff_reaction_5_conversion,rate_5_diff_reaction_6_conversion,rate_5_diff_reaction_7_conversion,rate_10_diff_reaction_0_conversion,rate_10_diff_reaction_1_conversion,rate_10_diff_reaction_2_conversion,rate_10_diff_reaction_3_conversion,rate_10_diff_reaction_4_conversion,rate_10_diff_reaction_5_conversion,rate_10_diff_reaction_6_conversion,rate_10_diff_reaction_7_conversion
72.44717,8.311770301974224e-05,1.2624770344086474e-09,7.457278748815986e-11,5.335506705901818e-12,2.4829218210186078e-09,2.7363590321155694e-116,2.2470352589923488e-31,3.322616293362874e-33,1.172984258421612e-05,1.319177155874925e-09,1.822354303398069e-13,6.848091578592885e-11,5.4587946683367654e-09,2.0369174549835073e-159,3.0066880781717635e-34,5.321379601987963e-29,1.1460505735071375e-05,1.626876257926343e-10,1.4516297653865466e-11,8.567809344439661e-10,2.574823306149634e-16,1.3565550256770807e-117,2.2955335717511174e-37,1.0248925759554231e-38
73.40209,8.889185840173474e-05,1.4236076523022863e-09,8.409640304996386e-11,6.0146815101969285e-12,2.694277584194252e-09,7.118684255238165e-116,2.85283158867988e-31,4.2173717491387246e-33,1.2653316787930293e-05,1.468375876498432e-09,2.089125964301389e-13,7.543274083214288e-11,5.86165774349077e-09,6.728217579839365e-159,3.817801800010462e-34,6.439825801503951e-29,1.2306552824754282e-05,1.8099486049548282e-10,1.6152565354057805e-11,9.296167535654923e-10,2.902761680897643e-16,3.0027550240070806e-117,2.9149465463030678e-37,1.3012212770341508e-38
74.357,9.504512499567627e-05,1.6047131401827398e-09,9.478477734954245e-11,6.7805319561830344e-12,2.9227703011408937e-09,1.8503576153428715e-115,3.622815708656555e-31,5.354925167788424e-33,1.364922034095538e-05,1.6340117443092747e-09,2.394937380458853e-13,8.308144809570353e-11,6.2929716007884195e-09,2.219544687432326e-158,4.847030136125114e-34,7.795779881226037e-29,1.3215897431157405e-05,2.014558875163135e-10,1.797477256563564e-11,1.0084596505527113e-09,3.272036825571872e-16,6.658850369135337e-117,3.6980385970319585e-37,1.6523212736988876e-38
75.31192,0.00010159694440217954,1.8084568140482499e-09,1.0684345604650293e-10,7.643407374211298e-12,3.1701136672356335e-09,4.813862139595487e-115,4.6022808024504135e-31,6.798224169316304e-33,1.4717553243291384e-05,1.8173491552449402e-09,2.7456445151585834e-13,9.149502608562024e-11,6.7544432871583315e-09,7.319895504373709e-158,6.15571782178083e-34,9.43674341719544e-29,1.4187648039960744e-05,2.2422454916355368e-10,1.999779444950981e-11,1.0938459716436312e-09,3.688160309495816e-16,1.4765428267888303e-116,4.692950628695714e-37,2.0976981213198962e-38
76.26683,0.00010858619982247011,2.0388336478961794e-09,1.2040946958058344e-10,8.614950760926781e-12,3.438021377855571e-09,1.2502954959277949e-114,5.842181701530501e-31,8.632697666585384e-33,1.5867369163602166e-05,2.0221812971178907e-09,3.1471033316887017e-13,1.0074146331090247e-10,7.248917880814871e-09,2.4193236552901592e-157,7.812025673938845e-34,1.142317296073735e-28,1.5221804651164298e-05,2.494546877456306e-10,2.2251381327501988e-11,1.1863120630762608e-09,4.157194858925322e-16,3.2758777086844115e-116,5.957451727003842e-37,2.661191943127498e-38
77.22175,0.0001160323328571608,2.298506957724771e-09,1.356883636113913e-10,9.70939244556233e-12,3.728207128377807e-09,3.252663417720103e-114,7.41611982912988e-31,1.09572633481739e-32,1.7107721770551594e-05,2.2497725658656134e-09,3.607772443687605e-13,1.1092274253506432e-10,7.778102428686658e-09,7.979856500827757e-157,9.918194918041014e-34,1.3828480038460923e-28,1.6336197551168126e-05,2.7745398787939894e-10,2.4757845940978438e-11,1.286394271088608e-09,4.685203200116234e-16,7.257384681389528e-116,7.568567339569018e-37,3.3818138498622195e-38
78.17666,0.00012396450590717068,2.5901400595322663e-09,1.5295419901840288e-10,1.094355008993859e-11,4.042384614179439e-09,8.447377911969862e-114,9.414681552304633e-31,1.3911305229805728e-32,1.8447664732803532e-05,2.502651753363083e-09,4.135459802206123e-13,1.221238493943676e-10,8.344842008988054e-09,2.625930930339963e-156,1.2590098942921433e-33,1.6739031152259286e-28,1.75219115967722e-05,3.086839764901405e-10,2.7539501031305418e-11,1.3947362111662833e-09,5.280452687053797e-16,1.6081782346856155e-115,9.60974170130498e-37,4.2920731004744996e-38
79.13158,0.00013242160217372538,2.919059585315149e-09,1.7241252146122544e-10,1.232777302440672e-11,4.382838762429936e-09,2.194905875605514e-113,1.1951099829874857e-30,1.766118487863517e-32,1.988719805035798e-05,2.7833476514852743e-09,4.74057600864536e-13,1.3444676665232644e-10,8.953688746862045e-09,8.672211472729121e-156,1.5984507627590947e-33,2.0262784429498848e-28,1.879677707437658e-05,3.4345233819470987e-10,3.063353450076003e-11,1.5116596910520908e-09,5.952864144520303e-16,3.5606480001467782e-115,1.2202931770931799e-36,5.451570003040142e-38
80.08649,0.00014143278405774398,3.2892605090707816e-09,1.943373918193354e-10,1.3893109240020214e-11,4.751283268506395e-09,5.696189213139493e-113,1.5172577508306683e-30,2.2427218964677388e-32,2.1435375391878797e-05,3.0956534480446497e-09,5.436784977344268e-13,1.4801047419970732e-10,9.602366579737137e-09,2.8613432711898436e-155,2.029227125954101e-33,2.4529289623019296e-28,2.0160793983981267e-05,3.820667576099618e-10,3.407713425161936e-11,1.6393100956980644e-09,6.707949141839249e-16,7.896279391097302e-115,1.5495769656373777e-36,6.919904865634952e-38
81.04141,0.00015103693476045205,3.70740112079477e-09,2.1900287097220906e-10,1.5652495399718027e-11,5.150574291370652e-09,1.4804102731691934e-112,1.926594896965327e-30,2.845220545080623e-32,2.3101250426029856e-05,3.4433623308536705e-09,6.230593334178538e-13,1.629339519272768e-10,1.029656566404206e-08,9.444502846941252e-155,2.5765584861528197e-33,2.9711279736606886e-28,2.1622877468786288e-05,4.2498876166117803e-10,3.7907488186160524e-11,1.7766147326281872e-09,7.556730817657626e-16,1.746720961394614e-114,1.9674400189361547e-36,8.783769045460095e-38
81.99632,0.00016124377508215597,4.177476394484477e-09,2.4682005023906104e-10,1.7644741492317017e-11,5.582425526399805e-09,3.8489254720892375e-112,2.4457680131554824e-30,3.6140807608478105e-32,2.4893876821475012e-05,3.8302674877248e-09,7.141520956775239e-13,1.7933617972580133e-10,1.1041976156205544e-08,3.1175320863984736e-154,3.2717988191574186e-33,3.5972851123858555e-28,2.318302752879165e-05,4.726798772736405e-10,4.2161784206660616e-11,1.9257189867944924e-09,8.515743879945922e-16,3.8714674708670564e-114,2.498273728733526e-36,1.115152673901704e-37
82.95124,0.0001721310714253068,4.707476278134627e-09,2.7813150571923683e-10,1.9882784180756145e-11,6.050264364348054e-09,9.993334466389062e-112,3.102519174312058e-30,4.5897688709149444e-32,2.6822308246878135e-05,4.260162106470497e-09,8.182581096885756e-13,1.9735313461329979e-10,1.1838598056227587e-08,1.0288702032022824e-153,4.151073357957353e-33,4.352992003950712e-28,2.485907445039741e-05,5.257554736810584e-10,4.689208537630756e-11,2.0866228581969803e-09,9.596011467351128e-16,8.589936070731534e-114,3.172246395344457e-36,1.4158633191932607e-37
83.90615,0.00018379603179296842,5.305390719739948e-09,3.1341684395182e-10,2.2405433453852273e-11,6.556946964177232e-09,2.6012277840727528e-111,3.940443069580793e-30,5.826239978142878e-32,2.889559837090309e-05,4.738103770840715e-09,9.37980025801285e-13,2.1723977349855748e-10,1.2692121520536919e-08,3.3936945168217206e-153,5.2689107561216116e-33,5.268476924017853e-28,2.6651018233603568e-05,5.846770778087137e-10,5.215045475828931e-11,2.2614717317876834e-09,1.0814068287843734e-15,1.9022250013636767e-113,4.0259451063849686e-36,1.797847111860914e-37
84.86107,0.00019614144818207697,5.9792096672951645e-09,3.5322418669576335e-10,2.5251499300422262e-11,7.105329484849173e-09,6.754710958990512e-111,5.0048328824897254e-30,7.395434219679421e-32,3.113185453087761e-05,5.269150064585401e-09,1.0752698317783592e-12,2.3916606765409803e-10,1.360823670556227e-08,1.1191223334702032e-152,6.693471830611428e-33,6.378286473344528e-28,2.8567774021610152e-05,6.502139011987428e-10,5.800383057670464e-11,2.4502656075666023e-09,1.2186449049394227e-15,4.218390115293095e-113,5.110720160263515e-36,2.282776891204956e-37
85.81598,0.00020936173659876013,6.738254726794124e-09,3.980331404901506e-10,2.8459791709282977e-11,7.699410548910442e-09,1.754461353184849e-110,6.352305092448907e-30,9.391773025531067e-32,3.3540130395465544e-05,5.859622967391993e-09,1.2327301779700748e-12,2.6313201707992144e-10,1.4586943611303639e-08,3.6884719931324034e-152,8.49973348008416e-33,7.721285577782645e-28,3.0618256957617196e-05,7.231351553932822e-10,6.45117134751969e-11,2.6551498704857696e-09,1.3735200029296589e-15,9.348408714740071e-113,6.490759429990659e-36,2.9004528112632888e-37
86.7709,0.00022345689704301793,7.593179162229795e-09,4.4852885753367254e-10,3.206912066925128e-11,8.344902474284707e-09,4.557776443694081e-110,8.06778441857341e-30,1.192316660141953e-31,3.612947963333077e-05,6.517108854885414e-09,1.412963714726708e-12,2.896475355935984e-10,1.5633932394189752e-08,1.2176273853907034e-151,1.0789936929981663e-32,9.344975813373423e-28,3.281138218482473e-05,8.042100519344684e-10,7.174104167786489e-11,2.877197213021203e-09,1.547685593552131e-15,2.0737815679930187e-112,8.24308836317908e-36,3.6806750260738145e-37
87.72581,0.00023842692951485034,8.555967895594264e-09,5.054650052448893e-10,3.6144169495021947e-11,9.041805260971963e-09,1.1846395679018083e-109,1.0241857227919317e-29,1.5137991480212158e-31,3.891800958180102e-05,7.247929706753102e-09,1.6192237549861042e-12,3.1871262319512896e-10,1.675489321064934e-08,4.0170680593510114e-151,1.3700403814226406e-32,1.130981373144205e-27,3.5164979989632816e-05,8.943616446728654e-10,7.97736285697182e-11,3.1174803276489173e-09,1.743897461468587e-15,4.590936216602263e-112,1.0463988769344623e-35,4.672207424062191e-37
88.68073,0.0002543690420173212,9.641269164877865e-09,5.695952510423608e-10,4.073668483835079e-11,9.795831226895881e-09,3.0725864655916987e-109,1.300474142312974e-29,1.9220594263350209e-31,4.1914773909540143e-05,8.059671898619979e-09,1.8560649368612466e-12,3.5066722242956017e-10,1.7955516217111134e-08,1.325905713365833e-150,1.7394720093525356e-32,1.3689210858597685e-27,3.7679050372041454e-05,9.946668297674638e-10,8.869872511622188e-11,3.3781445993209475e-09,1.9649113913407748e-15,1.0180359466745984e-111,1.3288255181809475e-35,5.934650313304223e-37
89.63564,0.0002713804425534944,1.0863731208070926e-08,6.415362319049091e-10,4.5898413350993626e-11,1.0612692689980126e-08,7.992690501995657e-109,1.6509301498611813e-29,2.4391291620848844e-31,4.5137879953875884e-05,8.962450597985945e-09,2.12739123587755e-12,3.858512758419392e-10,1.924149157000386e-08,4.3682202357519205e-150,2.2084184300458334e-32,1.6569533696733453e-27,4.03714236184507e-05,1.1060486610688277e-09,9.866508292648432e-11,3.6602627205133086e-09,2.2140343247627917e-15,2.2526859454220985e-111,1.6869938495798994e-35,7.533022211700787e-37
90.59056,0.0002895583391264338,1.2235338947165538e-08,7.230693435491303e-10,5.171991167352315e-11,1.1498101968148364e-08,2.0807845201466424e-108,2.0959356780241712e-29,3.095582913558624e-31,4.8614488720799824e-05,9.966380972350901e-09,2.438407952735567e-12,4.246047259773132e-10,2.0618509425756254e-08,1.4428310694230286e-149,2.80414397028703e-32,2.0054422048121107e-27,4.325993001526063e-05,1.2300455616612303e-09,1.0974707780505972e-10,3.964907383702019e-09,2.4951243602610856e-15,4.9995429193797144e-111,2.142085869224804e-35,9.564850896103199e-37
91.54547,0.0003089027317361393,1.3793378806137088e-08,8.148797381737157e-10,5.827879978357308e-11,1.245777137932426e-08,5.398994219116753e-108,2.661534307330567e-29,3.931887007901881e-31,5.235365387897583e-05,1.1082842585152229e-08,2.794971050723419e-12,4.672675153807293e-10,2.2092259940797033e-08,4.766367942617915e-149,3.5607290385567405e-32,2.4273425665600334e-27,4.635348470567126e-05,1.3678882700120897e-09,1.220190855565023e-10,4.295296666315126e-09,2.811488439429753e-15,1.1077083610888726e-110,2.7197767263198874e-35,1.2143918772837991e-36
92.50039,0.0003295108283856748,1.5537850784985575e-08,9.183377201760469e-10,6.56656343217161e-11,1.349741324143148e-08,1.4026339436439038e-107,3.3805635958381975e-29,4.9930040308320355e-31,5.637348276573164e-05,1.2324479395764804e-08,3.203587155716797e-12,5.141795865972347e-10,2.3668433271554934e-08,1.5708473955905693e-148,4.521796557710157e-32,2.93690492772948e-27,4.966100283288262e-05,1.5211152092056787e-09,1.3570423359447458e-10,4.652503260828649e-09,3.1680869746599417e-15,2.4572095225105588e-110,3.451518478640327e-35,1.5416517507182143e-36
93.4553,0.0003514798370781042,1.7508704623684626e-08,1.034813593953506e-09,7.39968452544028e-11,1.4622739872393692e-08,3.645286016051289e-107,4.2920889143399963e-29,6.33738534378168e-31,6.070113638705883e-05,1.3702670967626015e-08,3.672064218766529e-12,5.658508534444e-10,2.535840973088741e-08,5.175606619594253e-148,5.741875181316267e-32,3.5544254162653344e-27,5.320031468329479e-05,1.6918801715599798e-09,1.5087689772353084e-10,5.039745244670635e-09,3.569880378342797e-15,5.443339752039396e-110,4.382242637293517e-35,1.9572284443013207e-36
94.41022,0.0003749069658164913,1.9732573482216666e-08,1.1663628161021656e-09,8.338886254808376e-11,1.583946359013456e-08,9.469316142864345e-107,5.44706509430501e-29,8.0459636010421e-31,6.536377574894902e-05,1.5232590051985704e-08,4.208860853511014e-12,6.226212584672724e-10,2.7162189318794468e-08,1.7089208026585156e-147,7.289125726336306e-32,4.301495657640879e-27,5.6989250543307807e-05,1.881106210925557e-09,1.6776020535733366e-10,5.459168002793119e-09,4.022931376734164e-15,1.206642346625079e-109,5.56329950068791e-35,2.4849620812634402e-36
95.36513,0.0003998894226038999,2.2236090520564112e-08,1.3143556910194077e-09,9.397105283214853e-11,1.7153296712577753e-08,2.4572891324383467e-106,6.913431911025294e-29,1.0217656491191525e-30,7.037950818872992e-05,1.6939524567593627e-08,4.823736998763788e-12,6.851706867559463e-10,2.909684250456229e-08,5.633250879854016e-147,9.252157254819881e-32,5.208343927518707e-27,6.104564069932174e-05,2.0918701734709556e-09,1.8657728390954555e-10,5.912916920148134e-09,4.5333026960898895e-15,2.6709946707209516e-109,7.065295729135128e-35,3.156820099572504e-36
96.32005,0.00042642720744033005,2.5059205478700596e-08,1.480847675301305e-09,1.0588571939892562e-10,1.858137619349426e-08,6.393372361561512e-106,8.776114083615928e-29,1.2973862995666884e-30,7.577549471239313e-05,1.8836118473824648e-08,5.526452593338387e-12,7.538390808554686e-10,3.11680594446196e-08,1.8543913348803379e-146,1.174684315560109e-31,6.305198501561414e-27,6.538731543773666e-05,2.325710482280449e-09,2.0747688498927503e-10,6.40421007416373e-09,5.106505905733469e-15,5.925110946489557e-109,8.971675557548903e-35,4.007479042108981e-36
97.27496,0.00045471473633190945,2.824186809659974e-08,1.6685793777426214e-09,1.1933984885543828e-10,2.0123702032884095e-08,1.6611169813907404e-105,1.1142682922956003e-28,1.6471952164479004e-30,8.157889632593022e-05,2.0947659689428522e-08,6.333274201924037e-12,8.294762971284574e-10,3.338722045182386e-08,6.1366407676506715e-146,1.4916321144298528e-31,7.630924305620905e-27,7.004102018815265e-05,2.5857039835225836e-09,2.306821360101846e-10,6.936265542267956e-09,5.756871085905991e-15,1.313202140429473e-108,1.1391558370047196e-34,5.0857027972985264e-36
98.22988,0.0004849464252847658,3.182402811423518e-08,1.8802914071381203e-09,1.3447574449401502e-10,2.1797411184518245e-08,4.315684740566828e-105,1.414901797962964e-28,2.0914255633356088e-30,8.782592770399668e-05,2.3299436133154988e-08,7.257215076272121e-12,9.125922493924832e-10,3.57600156826038e-08,2.0197758308090576e-145,1.8937809345011405e-31,9.237341240833057e-27,7.502458523696977e-05,2.8749275233659044e-09,2.564905401904911e-10,7.513374094364878e-09,6.484398236607457e-15,2.9115474876452287e-108,1.4466157487253252e-34,6.45650988304202e-36
99.18479,0.000517122274298899,3.585895185157176e-08,2.118724372282566e-09,1.5155213957343496e-10,2.3608215966320383e-08,1.121527249394261e-104,1.7964968691866986e-28,2.6534578848028515e-30,9.455280352124796e-05,2.5904091764378924e-08,8.317795094009709e-12,1.0042067652826875e-09,3.830351560624561e-08,6.672727453281898e-145,2.4043054535407925e-31,1.1180587533428402e-26,8.035584087058808e-05,3.1964579479789584e-09,2.851996007484113e-10,8.137681115406529e-09,7.305622065808353e-15,6.452791670099299e-108,1.8368780166295596e-34,8.195755236890483e-36
100.13971,0.000551436699380437,4.0399905628574307e-08,2.3873040341694127e-09,1.7069840072308758e-10,2.5567541014137837e-08,2.917937327802217e-104,2.2811339329367234e-28,3.3683629977091845e-30,0.00010178668478367564,2.8812202420599827e-08,9.534534132763875e-12,1.104829758616641e-09,4.102341037917801e-08,2.2012128406489066e-144,3.052514822842139e-31,1.35340747100161e-26,8.60615325186077e-05,3.5549105266145633e-09,3.1718119670671616e-10,8.813477375296976e-09,8.231565712155673e-15,1.4291383522612497e-107,2.3317665175410143e-34,1.0406384845520307e-35
101.09462,0.0005879869085324434,4.552678892519008e-08,2.6901413059908063e-09,1.923026278311416e-10,2.769252328174161e-08,7.574873008770614e-104,2.8982535585062645e-28,4.2766072292002486e-30,0.00010957283983459904,3.203641206119256e-08,1.0926952070161692e-11,1.2156510283020088e-09,4.39367704706872e-08,7.263215155207273e-144,3.877260708073085e-31,1.6384169272489275e-26,9.21773207538287e-05,3.9533621054412656e-09,3.527328312836225e-10,9.545053643940288e-09,9.273252314296407e-15,3.1710476528197383e-107,2.9601657943144443e-34,1.321301753490817e-35
102.04954,0.000626967317761046,5.1292868061383934e-08,3.0313471009388924e-09,2.1675292078576557e-10,2.998887508705536e-08,1.9703501563626877e-103,3.6795609743649496e-28,5.4321456821369e-30,0.0001179565370173375,3.562729652365663e-08,1.252758203558161e-11,1.3375204307014088e-09,4.7054976193630626e-08,2.4008727862458427e-143,4.920121207579984e-31,1.9834511023119677e-26,9.872103586265118e-05,4.3964279537118845e-09,3.922263835019013e-10,1.0337773383716545e-08,1.0447216580201046e-14,7.018561602404971e-107,3.7560954196454482e-34,1.677819959980627e-35
103.00445,0.0006684751350693086,5.7791359097094324e-08,3.415717484404507e-09,2.441786462163491e-10,3.247944570177376e-08,5.116928319179171e-103,4.670349364040818e-28,6.897925976523469e-30,0.0001269739910065465,3.962278768611666e-08,1.4362450532526395e-11,1.4716277647225056e-09,5.039509801729448e-08,7.910274295272751e-143,6.24925713832407e-31,2.4010331389652346e-26,0.00010572833841787527,4.88872334067924e-09,4.3618248399343193e-10,1.1195927364529812e-08,1.177550478716357e-14,1.5555831361186133e-106,4.7702638132123724e-34,2.1302404803742305e-35
103.95937,0.0007127047764633589,6.511547809225971e-08,3.848733673977178e-09,2.750972706404504e-10,3.517565976174414e-08,1.328658944009179e-102,5.9272352069439205e-28,8.759377025222977e-30,0.00013666141647688144,4.4060817426697246e-08,1.64640906903745e-11,1.6191628292729645e-09,5.3968516254536216e-08,2.6061898756567894e-142,7.93282931726658e-31,2.9062771750400246e-26,0.00011322597384910101,5.4364019586804215e-09,4.850473875855396e-10,1.2124879048760173e-08,1.3269140073830972e-14,3.450627320242683e-106,6.054021273423669e-34,2.7045707218319785e-35
104.91428,0.0007598506579493245,7.33717576868098e-08,4.3365620394451245e-09,3.100262605756275e-10,3.809465422073749e-08,3.4568899923141465e-102,7.52381992630732e-28,1.1119912775385397e-29,0.00014707313544032555,4.899196158289791e-08,1.8871542264380068e-11,1.781485394532974e-09,5.779230137464202e-08,8.614121915662929e-142,1.0073078969849368e-30,3.5194793384812224e-26,0.00012125851787232862,6.045617500052522e-09,5.393417249101036e-10,1.313106459126373e-08,1.4950168717497238e-14,7.642694757850474e-106,7.690812035193072e-34,3.4360290482168463e-35
105.8692,0.0008101071955333334,8.268004710066545e-08,4.886054102795255e-09,3.493537159100492e-10,4.1253566032524815e-08,8.971983354050675e-102,9.556351537128101e-28,1.4118917242734604e-29,0.00015829968458351743,5.4479439951592996e-08,2.1630351635672936e-11,1.9599552306827226e-09,6.188921400332682e-08,2.842751481355552e-141,1.2785879484906529e-30,4.257912929667454e-26,0.00012985271591715815,6.722523657132635e-09,5.997348782081118e-10,1.4225210916800645e-08,1.6846148564779845e-14,1.6926497074013846e-105,9.764080333434315e-34,4.362542928304346e-35
