temperature,rate_3,rate_5,rate_10,rate_3_diff,rate_5_diff,rate_10_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_reaction_4,rate_3_diff_reaction_5,rate_3_diff_cumulative,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_reaction_4,rate_5_diff_reaction_5,rate_5_diff_cumulative,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_reaction_4,rate_10_diff_reaction_5,rate_10_diff_cumulative
99.41488,99.7648,100.38447,99.6567,0.000617054,-0.001356325,0.001357568,5.17E-05,3.12E-22,6.74178E-05,1.32E-142,2.33E-40,1.25E-31,0.000119153,1.43E-04,2.20E-08,1.13494E-06,1.73E-116,5.32E-41,6.96E-26,0.000144479,1.21E-05,2.78E-11,2.02E-08,2.01E-141,1.94E-44,3.09E-34,1.21E-05
100.36979,99.76578,100.37928,99.65668,-0.000297685,-0.000602847,0.00099075,5.47E-05,4.09E-22,7.00425E-05,4.36E-142,3.20E-40,1.59E-31,0.000124766,1.51E-04,2.42E-08,1.20052E-06,4.50E-116,7.31E-41,8.43E-26,0.00015193,1.29E-05,3.13E-11,2.17E-08,5.79E-141,2.67E-44,3.92E-34,1.29E-05
101.32471,99.76637,100.38026,99.6571,-0.000712179,-0.00063016,0.000261141,5.79E-05,5.38E-22,7.27694E-05,1.44E-141,4.40E-40,2.01E-31,0.000130655,1.58E-04,2.66E-08,1.26988E-06,1.17E-115,1.00E-40,1.02E-25,0.000159766,1.36E-05,3.53E-11,2.32E-08,1.67E-140,3.68E-44,4.98E-34,1.37E-05
102.27962,99.76553,100.38868,99.65703,-0.000672269,-0.001693265,0.000338702,6.12E-05,7.07E-22,7.56024E-05,4.74E-141,6.05E-40,2.56E-31,0.000136832,1.67E-04,2.93E-08,1.34326E-06,3.04E-115,1.38E-40,1.24E-25,0.000168006,1.45E-05,3.98E-11,2.48E-08,4.84E-140,5.05E-44,6.32E-34,1.45E-05
103.23454,99.7622,100.38915,99.65541,-9.65973E-05,-0.001681627,0.001620616,6.48E-05,9.28E-22,7.85457E-05,1.56E-140,8.31E-40,3.25E-31,0.000143313,1.75E-04,3.23E-08,1.42087E-06,7.89E-115,1.90E-40,1.50E-25,0.000176671,1.54E-05,4.48E-11,2.66E-08,1.40E-139,6.95E-44,8.02E-34,1.54E-05
104.18945,99.76251,100.38915,99.65205,0.000179632,-0.001038358,0.002459925,6.85E-05,1.22E-21,8.16036E-05,5.16E-140,1.14E-39,4.12E-31,0.000150113,1.84E-04,3.55E-08,1.50297E-06,2.05E-114,2.61E-40,1.81E-25,0.000185782,1.63E-05,5.05E-11,2.85E-08,4.04E-139,9.55E-44,1.02E-33,1.64E-05
105.14437,99.76518,100.38872,99.64816,-0.000222776,0.000423269,0.003055153,7.25E-05,1.60E-21,8.47805E-05,1.70E-139,1.57E-39,5.23E-31,0.000157248,1.94E-04,3.90E-08,1.58981E-06,5.33E-114,3.59E-40,2.19E-25,0.000195364,1.73E-05,5.69E-11,3.05E-08,1.17E-138,1.31E-43,1.29E-33,1.74E-05
106.09928,99.76951,100.38915,99.64755,-0.000359352,0.002793783,0.003508384,7.67E-05,2.10E-21,8.80811E-05,5.62E-139,2.16E-39,6.64E-31,0.000164735,2.04E-04,4.30E-08,1.68166E-06,1.38E-113,4.93E-40,2.65E-25,0.000205439,1.84E-05,6.41E-11,3.26E-08,3.37E-138,1.81E-43,1.64E-33,1.84E-05
107.0542,99.76667,100.38962,99.64656,-0.000400727,0.004120962,0.003725811,8.11E-05,2.76E-21,9.15101E-05,1.85E-138,2.97E-39,8.44E-31,0.000172592,2.14E-04,4.73E-08,1.77883E-06,3.60E-113,6.78E-40,3.21E-25,0.000216034,1.95E-05,7.23E-11,3.49E-08,9.74E-138,2.48E-43,2.08E-33,1.96E-05
108.00911,99.76429,100.38962,99.64346,-3.32485E-05,0.004092254,0.003390409,8.58E-05,3.63E-21,9.50727E-05,6.12E-138,4.08E-39,1.07E-30,0.000180839,2.25E-04,5.20E-08,1.88161E-06,9.35E-113,9.33E-40,3.88E-25,0.000227175,2.07E-05,8.14E-11,3.74E-08,2.81E-137,3.41E-43,2.65E-33,2.08E-05
108.96403,99.76518,100.37881,99.63804,0.00060189,0.004714943,0.002845564,9.07E-05,4.77E-21,9.87739E-05,2.02E-137,5.61E-39,1.36E-30,0.000189495,2.37E-04,5.72E-08,1.99032E-06,2.43E-112,1.28E-39,4.70E-25,0.00023889,2.20E-05,9.18E-11,4.01E-08,8.13E-137,4.69E-43,3.36E-33,2.20E-05
109.91894,99.76637,100.37231,99.63283,0.00123864,0.005109517,0.002270697,9.60E-05,6.27E-21,0.000102619,6.66E-137,7.72E-39,1.73E-30,0.000198582,2.49E-04,6.29E-08,2.10532E-06,6.31E-112,1.76E-39,5.69E-25,0.000251209,2.34E-05,1.03E-10,4.29E-08,2.35E-136,6.45E-43,4.27E-33,2.34E-05
110.87386,99.76578,100.36538,99.63054,0.001059154,0.005065872,0.001855325,1.02E-04,8.23E-21,0.000106614,2.20E-136,1.06E-38,2.19E-30,0.000208121,2.62E-04,6.92E-08,2.22696E-06,1.64E-111,2.42E-39,6.89E-25,0.000264163,2.48E-05,1.17E-10,4.59E-08,6.79E-136,8.87E-43,5.42E-33,2.48E-05
111.82877,99.76429,100.36342,99.62956,-0.000132325,0.003674695,0.000899066,1.07E-04,1.08E-20,0.000110765,7.24E-136,1.46E-38,2.78E-30,0.000218135,2.75E-04,7.62E-08,2.35564E-06,4.26E-111,3.33E-39,8.34E-25,0.000277785,2.63E-05,1.31E-10,4.91E-08,1.96E-135,1.22E-42,6.88E-33,2.64E-05
112.78369,99.76281,100.36293,99.62891,-5.19932E-05,0.002516825,-2.10934E-05,1.14E-04,1.42E-20,0.000115077,2.39E-135,2.01E-38,3.53E-30,0.00022865,2.90E-04,8.38E-08,2.49174E-06,1.11E-110,4.58E-39,1.01E-24,0.000292109,2.79E-05,1.48E-10,5.26E-08,5.67E-135,1.68E-42,8.73E-33,2.80E-05
113.7386,99.76161,100.35921,99.63055,0.000246134,0.001582834,-0.000486039,0.000120135,1.87E-20,0.000119556,7.89E-135,2.76E-38,4.49E-30,0.000239691,3.04E-04,9.22E-08,2.63571E-06,2.88E-110,6.30E-39,1.22E-24,0.000307171,2.97E-05,1.67E-10,5.63E-08,1.64E-134,2.30E-42,1.11E-32,2.97E-05
114.69352,99.76251,100.35548,99.63152,0.000317682,0.002528539,-0.000391794,0.000127075,2.45E-20,0.000124211,2.60E-134,3.79E-38,5.70E-30,0.000251285,3.20E-04,1.01E-07,2.788E-06,7.48E-110,8.66E-39,1.48E-24,0.000323009,3.15E-05,1.88E-10,6.03E-08,4.73E-134,3.17E-42,1.41E-32,3.15E-05
115.64843,99.76192,100.35407,99.63221,0.0001502,0.003265696,3.5077E-05,0.000134416,3.22E-20,0.000129046,8.58E-134,5.21E-38,7.23E-30,0.000263462,3.37E-04,1.12E-07,2.94909E-06,1.94E-109,1.19E-38,1.79E-24,0.000339663,3.34E-05,2.12E-10,6.46E-08,1.37E-133,4.35E-42,1.79E-32,3.35E-05
116.60335,99.76471,100.35407,99.63185,0.000153932,0.004386428,0.000359127,0.000142181,4.23E-20,0.000134069,2.83E-133,7.16E-38,9.18E-30,0.00027625,3.54E-04,1.23E-07,3.11948E-06,5.05E-109,1.64E-38,2.17E-24,0.000357176,3.55E-05,2.38E-10,6.91E-08,3.95E-133,5.99E-42,2.27E-32,3.55E-05
117.55826,99.76578,100.35407,99.63159,-0.000138406,0.004778732,0.000932237,0.000150394,5.56E-20,0.000139289,9.34E-133,9.85E-38,1.17E-29,0.000289683,3.72E-04,1.35E-07,3.29972E-06,1.31E-108,2.25E-38,2.62E-24,0.00037559,3.76E-05,2.69E-10,7.40E-08,1.14E-132,8.23E-42,2.88E-32,3.77E-05
118.51318,99.76222,100.34501,99.62988,0.000712469,0.00470396,0.000843045,0.000159082,7.30E-20,0.000144711,3.08E-132,1.35E-37,1.48E-29,0.000303793,3.91E-04,1.49E-07,3.49037E-06,3.41E-108,3.09E-38,3.18E-24,0.000394954,4.00E-05,3.03E-10,7.92E-08,3.30E-132,1.13E-41,3.66E-32,4.00E-05
119.46809,99.76104,100.33676,99.62826,0.00138532,0.004714583,0.000207686,0.000168272,9.59E-20,0.000150344,1.02E-131,1.86E-37,1.88E-29,0.000318616,4.11E-04,1.64E-07,3.69204E-06,8.86E-108,4.25E-38,3.84E-24,0.000415315,4.24E-05,3.41E-10,8.48E-08,9.53E-132,1.56E-41,4.64E-32,4.25E-05
120.42301,99.75984,100.33068,99.62793,0.002077212,0.004666686,-0.000610164,0.000177992,1.26E-19,0.000156196,3.35E-131,2.56E-37,2.39E-29,0.000334189,4.33E-04,1.80E-07,3.90537E-06,2.30E-107,5.85E-38,4.65E-24,0.000436725,4.50E-05,3.84E-10,9.08E-08,2.75E-131,2.14E-41,5.90E-32,4.51155E-05
121.37792,99.75954,100.32788,99.62825,0.002377386,0.00413759,-0.001609922,0.000188274,1.66E-19,0.000162277,1.11E-130,3.52E-37,3.03E-29,0.00035055,4.55E-04,1.98E-07,4.13101E-06,5.98E-107,8.04E-38,5.63E-24,0.000459237,4.78E-05,4.33E-10,9.72E-08,7.95E-131,2.94E-41,7.49E-32,4.78904E-05
122.33284,99.75865,100.32507,99.62891,0.001813063,0.003173202,-0.002121741,0.000199149,2.17E-19,0.000168594,3.65E-130,4.84E-37,3.85E-29,0.000367743,4.78E-04,2.18E-07,4.3697E-06,1.55E-106,1.10E-37,6.82E-24,0.000482909,5.07E-05,4.88E-10,1.04E-07,2.30E-130,4.04E-41,9.50E-32,5.08359E-05
123.28775,99.75776,100.32367,99.63,0.001127102,0.001852837,-0.002517554,0.000210653,2.86E-19,0.000175156,1.20E-129,6.65E-37,4.88E-29,0.000385809,0.000502938,2.40E-07,4.62217E-06,4.04E-106,1.52E-37,8.25E-24,0.0005078,5.39E-05,5.50E-10,1.11E-07,6.64E-130,5.56E-41,1.21E-31,5.39626E-05
124.24267,99.75094,100.32181,99.63572,0.000955665,0.00151428,-0.001807651,0.00022282,3.75E-19,0.000181974,3.97E-129,9.14E-37,6.20E-29,0.000404795,0.00052882,2.64E-07,4.88923E-06,1.05E-105,2.09E-37,9.99E-24,0.000533973,5.72E-05,6.20E-10,1.19E-07,1.92E-129,7.64E-41,1.53E-31,5.72816E-05
125.19758,99.75094,100.32041,99.63842,0.000926152,0.001518022,-0.000581093,0.000235691,4.93E-19,0.000189058,1.31E-128,1.26E-36,7.87E-29,0.000424749,0.000556031,2.90E-07,5.17173E-06,2.73E-105,2.87E-37,1.21E-23,0.000561492,6.07E-05,6.98E-10,1.28E-07,5.54E-129,1.05E-40,1.95E-31,6.08047E-05
126.1525,99.74975,100.31852,99.64003,0.000205261,0.001415785,0.000571719,0.000249304,6.48E-19,0.000196417,4.32E-128,1.73E-36,9.99E-29,0.000445721,0.00058464,3.19E-07,5.47054E-06,7.08E-105,3.95E-37,1.46E-23,0.000590429,6.44E-05,7.87E-10,1.37E-07,1.60E-128,1.44E-40,2.47E-31,6.45444E-05
127.10741,99.75271,100.31665,99.64003,-0.00082005,0.001389942,0.001626182,0.000263704,8.51E-19,0.000204062,1.43E-127,2.38E-36,1.27E-28,0.000467766,0.000614717,3.51E-07,5.78662E-06,1.84E-104,5.43E-37,1.77E-23,0.000620855,6.84E-05,8.86E-10,1.46E-07,4.63E-128,1.98E-40,3.14E-31,6.8514E-05
128.06233,99.7539,100.31431,99.63676,-0.001346367,0.001726875,0.00247933,0.000278935,1.12E-18,0.000212005,4.71E-127,3.27E-36,1.61E-28,0.000490941,0.00064634,3.86E-07,6.12096E-06,4.78E-104,7.46E-37,2.14E-23,0.000652847,7.26E-05,9.99E-10,1.57E-07,1.34E-127,2.73E-40,3.98E-31,7.27278E-05
129.01724,99.7539,100.31244,99.63338,-0.001158448,0.002912647,0.002639124,0.000295046,1.47E-18,0.000220258,1.55E-126,4.49E-36,2.05E-28,0.000515303,0.000679585,4.25E-07,6.47462E-06,1.24E-103,1.03E-36,2.59E-23,0.000686485,7.70E-05,1.13E-09,1.68E-07,3.86E-127,3.75E-40,5.05E-31,7.72007E-05
129.97216,99.7539,100.31151,99.62696,-0.000217205,0.003842911,0.002610048,0.000312086,1.93E-18,0.000228831,5.12E-126,6.17E-36,2.60E-28,0.000540917,0.000714538,4.67E-07,6.84872E-06,3.23E-103,1.41E-36,3.14E-23,0.000721854,8.18E-05,1.27E-09,1.7961E-07,1.12E-126,5.16E-40,6.42E-31,8.19486E-05
130.92707,99.75361,100.30964,99.62405,0.001225902,0.004161691,0.00318953,0.00033011,2.53E-18,0.000237737,1.69E-125,8.49E-36,3.30E-28,0.000567848,0.000751283,5.14E-07,7.24442E-06,8.39E-103,1.94E-36,3.80E-23,0.000759042,8.68E-05,1.43E-09,1.92289E-07,3.22E-126,7.09E-40,8.15E-31,8.69884E-05
131.88199,99.75729,100.3073,99.62335,0.002454003,0.004173699,0.003574511,0.000349175,3.33E-18,0.000246991,5.58E-125,1.17E-35,4.19E-28,0.000596166,0.000789914,5.66E-07,7.663E-06,2.18E-102,2.66E-36,4.60E-23,0.000798143,9.21E-05,1.61E-09,2.05862E-07,9.32E-126,9.75E-40,1.03E-30,9.2338E-05
132.8369,99.75598,100.30122,99.6227,0.002196082,0.00393504,0.003760812,0.00036934,4.37E-18,0.000256604,1.84E-124,1.60E-35,5.31E-28,0.000625945,0.000830526,6.23E-07,8.10575E-06,5.67E-102,3.66E-36,5.57E-23,0.000839254,9.77944E-05,1.81E-09,2.20393E-07,2.69E-125,1.34E-39,1.31E-30,9.80166E-05
133.79182,99.75059,100.29423,99.62204,0.002533312,0.003536655,0.003713359,0.00039067,5.75E-18,0.000266592,6.07E-124,2.20E-35,6.75E-28,0.000657262,0.000873221,6.85E-07,8.57409E-06,1.47E-101,5.04E-36,6.74E-23,0.00088248,0.000103806,2.04E-09,2.35951E-07,7.78E-125,1.84E-39,1.67E-30,0.000104044
134.74673,99.74501,100.28627,99.62035,0.002849745,0.002667181,0.003121063,0.00041323,7.55E-18,0.000276968,2.00E-123,3.03E-35,8.57E-28,0.000690198,0.000918103,7.54E-07,9.06948E-06,3.83E-101,6.92E-36,8.16E-23,0.000927927,0.000110188,2.30E-09,2.52606E-07,2.25E-124,2.53E-39,2.12E-30,0.000110442
135.70165,99.74313,100.28625,99.61133,0.00288709,0.001119194,0.002965443,0.000437093,9.92E-18,0.000287747,6.60E-123,4.17E-35,1.09E-27,0.00072484,0.000965287,8.29E-07,9.5935E-06,9.94E-101,9.52E-36,9.88E-23,0.00097571,0.000116961,2.60E-09,2.70437E-07,6.49E-124,3.48E-39,2.69E-30,0.000117234
136.65656,99.73705,100.28718,99.60409,0.002617597,0.002802799,0.002482774,0.000462332,1.30E-17,0.000298946,2.18E-122,5.73E-35,1.38E-27,0.000761279,0.001014888,9.12E-07,1.01478E-05,2.58E-100,1.31E-35,1.20E-22,0.001025948,0.00012415,2.92E-09,2.89526E-07,1.88E-123,4.79E-39,3.41E-30,0.000124443
137.61148,99.73936,100.28672,99.60177,0.001759686,0.004014566,0.001528198,0.000489029,1.71E-17,0.000310581,7.19E-122,7.88E-35,1.75E-27,0.00079961,0.001067029,1.00E-06,1.07341E-05,6.71E-100,1.80E-35,1.45E-22,0.001078767,0.000131782,3.30E-09,3.09964E-07,5.42E-123,6.58E-39,4.33E-30,0.000132095
138.56639,99.74124,100.28531,99.60177,0.001239375,0.005181521,0.000293442,0.000517265,2.25E-17,0.000322668,2.37E-121,1.08E-34,2.23E-27,0.000839933,0.00112184,1.10E-06,1.13543E-05,1.74E-99,2.47E-35,1.75E-22,0.001134298,0.000139882,3.71E-09,3.31843E-07,1.57E-122,9.05E-39,5.50E-30,0.000140217
139.52131,99.73609,100.28297,99.60465,0.001838554,0.00625136,-0.001063181,0.000547131,2.95E-17,0.000335226,7.82E-121,1.49E-34,2.83E-27,0.000882357,0.001179456,1.21E-06,1.20103E-05,4.53E-99,3.40E-35,2.12E-22,0.001192681,0.00014848,4.18E-09,3.55268E-07,4.52E-122,1.24E-38,6.98E-30,0.000148839
140.47622,99.7349,100.27877,99.60733,0.001817826,0.007293966,-0.001309087,0.00057872,3.88E-17,0.000348272,2.58E-120,2.05E-34,3.59E-27,0.000926992,0.00124002,1.34E-06,1.27043E-05,1.18E-98,4.68E-35,2.57E-22,0.001254061,0.000157605,4.71E-09,3.80345E-07,1.31E-121,1.71E-38,8.87E-30,0.00015799
141.43114,99.73431,100.26848,99.60766,-6.76808E-05,0.007282543,-6.89134E-05,0.000612131,5.10E-17,0.000361825,8.52E-120,2.81E-34,4.56E-27,0.000973957,0.001303682,1.47E-06,1.34383E-05,3.06E-98,6.43E-35,3.11E-22,0.001318591,0.000167292,5.31E-09,4.07193E-07,3.78E-121,2.35E-38,1.13E-29,0.000167704
142.38605,99.73312,100.24544,99.60785,0.000620341,0.006508556,0.00147013,0.00064747,6.69E-17,0.000375906,2.81E-119,3.87E-34,5.78E-27,0.001023376,0.001370598,1.62E-06,1.42147E-05,7.95E-98,8.84E-35,3.76E-22,0.001386431,0.000177573,5.99E-09,4.35936E-07,1.09E-120,3.23E-38,1.43E-29,0.000178015
143.34097,99.72986,100.24415,99.60775,0.000712104,0.004360662,0.002648573,0.000684847,8.79E-17,0.000390535,9.27E-119,5.32E-34,7.34E-27,0.001075381,0.001440935,1.78E-06,1.5036E-05,2.07E-97,1.21E-34,4.55E-22,0.001457751,0.000188486,6.74E-09,4.66708E-07,3.15E-120,4.44E-38,1.81E-29,0.000188959
144.29588,99.72808,100.24415,99.60602,0.000919868,0.003107088,0.00345383,0.000724379,1.16E-16,0.000405732,3.06E-118,7.31E-34,9.32E-27,0.001130111,0.001514864,1.96E-06,1.59048E-05,5.37E-97,1.67E-34,5.51E-22,0.001532726,0.000200068,7.60E-09,4.99652E-07,9.11E-120,6.11E-38,2.30E-29,0.000200576
145.2508,99.72716,100.24415,99.6012,0.001928634,0.002359093,0.003700329,0.000766192,1.52E-16,0.00042152,1.01E-117,1.01E-33,1.18E-26,0.001187712,0.001592568,2.15E-06,1.68237E-05,1.39E-96,2.30E-34,6.67E-22,0.001611546,0.000212363,8.56E-09,5.34922E-07,2.63E-119,8.40E-38,2.93E-29,0.000212906
146.20571,99.73384,100.24415,99.59229,0.00270372,0.001586647,0.003636031,0.000810415,1.99E-16,0.000437922,3.33E-117,1.38E-33,1.50E-26,0.001248337,0.001674236,2.37E-06,1.77957E-05,3.62E-96,3.16E-34,8.07E-22,0.001694402,0.000225411,9.65E-09,5.72681E-07,7.61E-119,1.15E-37,3.71E-29,0.000225994
147.16063,99.73698,100.24254,99.58902,0.002523133,0.00076299,0.00332311,0.000857188,2.62E-16,0.000454963,1.10E-116,1.90E-33,1.91E-26,0.001312151,0.001760071,2.61E-06,1.88239E-05,9.42E-96,4.34E-34,9.77E-22,0.001781503,0.000239261,1.09E-08,6.13105E-07,2.20E-118,1.59E-37,4.72E-29,0.000239885
148.11554,99.72362,100.24181,99.58804,0.002280154,0.004459085,0.002954683,0.000906657,3.44E-16,0.000472666,3.62E-116,2.61E-33,2.42E-26,0.001379322,0.001850281,2.87E-06,1.99115E-05,2.45E-95,5.97E-34,1.18E-21,0.001873061,0.000253961,1.22E-08,6.56383E-07,6.35E-118,2.18E-37,5.99E-29,0.00025463
149.07046,99.71858,100.24088,99.58707,0.002394468,0.006065353,0.002347004,0.000958978,4.52E-16,0.000491057,1.19E-115,3.59E-33,3.08E-26,0.001450035,0.001945088,3.16E-06,2.10619E-05,6.36E-95,8.20E-34,1.43E-21,0.001969306,0.000269563,1.38E-08,7.02716E-07,1.83E-117,3.00E-37,7.60E-29,0.00027028
150.02537,99.71466,100.22828,99.58575,0.002275396,0.006949922,0.001795425,0.001014313,5.94E-16,0.000510163,3.94E-115,4.94E-33,3.91E-26,0.001524476,0.002044721,3.47E-06,2.22788E-05,1.65E-94,1.13E-33,1.73E-21,0.002070473,0.000286123,1.56E-08,7.52319E-07,5.30E-117,4.13E-37,9.65E-29,0.000286891
150.98029,99.71383,100.2199,99.58347,0.002160857,0.007205502,0.00171318,0.001072838,7.80E-16,0.000530012,1.30E-114,6.79E-33,4.96E-26,0.00160285,0.002149426,3.82E-06,2.3566E-05,4.29E-94,1.55E-33,2.10E-21,0.002176813,0.000303699,1.75E-08,8.05424E-07,1.53E-116,5.67E-37,1.23E-28,0.000304522
151.9352,99.71383,100.21609,99.58117,0.000757073,0.00681591,0.002480801,0.001134734,1.02E-15,0.000550633,4.29E-114,9.33E-33,6.29E-26,0.001685367,0.002259454,4.20E-06,2.49276E-05,1.12E-93,2.13E-33,2.54E-21,0.002288585,0.000322353,1.97E-08,8.62277E-07,4.42E-116,7.80E-37,1.56E-28,0.000323235
152.89012,99.71753,100.21281,99.57953,-0.000503104,0.005788684,0.002756882,0.001200196,1.35E-15,0.000572056,1.42E-113,1.28E-32,7.99E-26,0.001772252,0.002375075,4.62E-06,2.63678E-05,2.90E-93,2.93E-33,3.07E-21,0.002406067,0.000342151,2.22E-08,9.23144E-07,1.28E-115,1.07E-36,1.98E-28,0.000343097
153.84503,99.7168,100.19876,99.57596,0.000802183,0.004359202,0.002689657,0.001269427,1.77E-15,0.000594311,4.67E-113,1.76E-32,1.01E-25,0.001863739,0.002496565,5.09E-06,2.78913E-05,7.53E-93,4.03E-33,3.72E-21,0.002529545,0.000363164,2.51E-08,9.88307E-07,3.69E-115,1.47E-36,2.51E-28,0.000364177
154.79995,99.71561,100.19691,99.57333,0.000516352,0.002422215,0.002503574,0.001342646,2.32E-15,0.000617432,1.54E-112,2.42E-32,1.29E-25,0.001960078,0.002624222,5.60E-06,2.95027E-05,1.96E-92,5.54E-33,4.50E-21,0.002659323,0.000385465,2.82E-08,1.05807E-06,1.07E-114,2.03E-36,3.18E-28,0.000386551
155.75486,99.71471,100.19598,99.57049,0.001597479,0.002446538,0.002139613,0.001420079,3.05E-15,0.000641451,5.08E-112,3.33E-32,1.64E-25,0.00206153,0.00275835,6.16E-06,3.12073E-05,5.09E-92,7.61E-33,5.45E-21,0.002795716,0.000409133,3.18E-08,1.13276E-06,3.08E-114,2.79E-36,4.04E-28,0.000410298
156.70978,99.71198,100.19504,99.56809,0.002659412,0.002684239,0.001803257,0.001501971,4.01E-15,0.000666404,1.68E-111,4.58E-32,2.08E-25,0.002168374,0.002899273,6.78E-06,3.30103E-05,1.32E-91,1.05E-32,6.60E-21,0.002939059,0.000434253,3.59E-08,1.21272E-06,8.91E-114,3.83E-36,5.13E-28,0.000435501
157.66469,99.70878,100.19411,99.56679,0.003427395,0.002084037,0.001362258,0.001588574,5.27E-15,0.000692326,5.53E-111,6.30E-32,2.64E-25,0.0022809,0.003047328,7.45E-06,3.49175E-05,3.43E-91,1.44E-32,7.99E-21,0.0030897,0.000460911,4.04E-08,1.29832E-06,2.57E-113,5.26E-36,6.52E-28,0.00046225
158.61961,99.70463,100.19317,99.56614,0.00299855,0.002765227,0.00064905,0.00168016,6.92E-15,0.000719256,1.83E-110,8.66E-32,3.35E-25,0.002399416,0.00320287,8.20E-06,3.69349E-05,8.92E-91,1.98E-32,9.67E-21,0.003248007,0.000489204,4.55E-08,1.38996E-06,7.44E-113,7.24E-36,8.27E-28,0.000490639
159.57452,99.70284,100.18896,99.56515,0.003337913,0.004368717,0.000736566,0.001777014,9.09E-15,0.000747232,6.02E-110,1.19E-31,4.25E-25,0.002524246,0.003366269,9.02E-06,3.90688E-05,2.32E-90,2.72E-32,1.17E-20,0.003414361,0.000519229,5.13E-08,1.48808E-06,2.15E-112,9.95E-36,1.05E-27,0.000520768
160.52944,99.7047,100.18454,99.5642,0.003431205,0.005549055,0.000874605,0.001879438,1.19E-14,0.000776296,1.99E-109,1.64E-31,5.40E-25,0.002655733,0.003537914,9.93E-06,4.1326E-05,6.03E-90,3.74E-32,1.42E-20,0.003589167,0.000551094,5.78E-08,1.59312E-06,6.21E-112,1.37E-35,1.33E-27,0.000552745
161.48435,99.69481,100.17771,99.56385,0.004487065,0.007011418,0.001189652,0.001987749,1.57E-14,0.000806488,6.55E-109,2.25E-31,6.85E-25,0.002794237,0.003718209,1.09E-05,4.37136E-05,1.57E-89,5.14E-32,1.71E-20,0.003772845,0.000584909,6.51E-08,1.70557E-06,1.79E-111,1.88E-35,1.69E-27,0.00058668
162.43927,99.69101,100.17208,99.56319,0.005292101,0.007694081,0.001387081,0.002102286,2.06E-14,0.000837854,2.16E-108,3.09E-31,8.70E-25,0.00294014,0.003907585,1.20E-05,4.62392E-05,4.07E-89,7.07E-32,2.08E-20,0.003965841,0.000620795,7.34E-08,1.82597E-06,5.18E-111,2.59E-35,2.15E-27,0.000622694
163.39418,99.68889,100.16698,99.56254,0.00556482,0.007344035,0.001242748,0.002223403,2.71E-14,0.000870437,7.13E-108,4.25E-31,1.10E-24,0.00309384,0.004106481,1.32E-05,4.89106E-05,1.06E-88,9.72E-32,2.51E-20,0.004168612,0.000658876,8.27E-08,1.95486E-06,1.50E-110,3.55E-35,2.73E-27,0.000660914
164.3491,99.68598,100.15514,99.56089,0.0057082,0.006468838,0.002137709,0.002351477,3.56E-14,0.000904287,2.35E-107,5.85E-31,1.40E-24,0.003255764,0.004315369,1.45E-05,5.17364E-05,2.75E-88,1.34E-31,3.04E-20,0.004381651,0.000699288,9.32E-08,2.09285E-06,4.33E-110,4.89E-35,3.47E-27,0.000701474
165.30401,99.67791,100.15295,99.55632,0.005211765,0.005267406,0.002727885,0.002486904,4.67E-14,0.000939451,7.76E-107,8.04E-31,1.78E-24,0.003426355,0.004534732,1.60E-05,5.47254E-05,7.14E-88,1.84E-31,3.68E-20,0.00460546,0.00074217,1.05E-07,2.24058E-06,1.25E-109,6.72E-35,4.40E-27,0.000744516
166.25893,99.67175,100.14313,99.55436,0.004952666,0.004312748,0.003576928,0.002630105,6.14E-14,0.000975981,2.56E-106,1.11E-30,2.26E-24,0.003606085,0.004765084,1.76E-05,5.78871E-05,1.85E-87,2.52E-31,4.46E-20,0.004840578,0.000787675,1.18E-07,2.39874E-06,3.61E-109,9.24E-35,5.59E-27,0.000790192
167.21384,99.66158,100.13658,99.55247,0.005523217,0.003598095,0.004124482,0.00278152,8.06E-14,0.001013929,8.45E-106,1.52E-30,2.87E-24,0.003795449,0.005006955,1.94E-05,6.12314E-05,4.82E-87,3.47E-31,5.39E-20,0.005087556,0.00083596,1.33E-07,2.56806E-06,1.04E-108,1.27E-34,7.09E-27,0.000838662
168.16876,99.66039,100.13658,99.55077,0.004752883,0.003916351,0.004455339,0.00294162,1.06E-13,0.001053351,2.79E-105,2.09E-30,3.64E-24,0.003994971,0.005260905,2.13E-05,6.4769E-05,1.25E-86,4.77E-31,6.53E-20,0.005346985,0.000887196,1.50E-07,2.74933E-06,3.02E-108,1.75E-34,9.01E-27,0.000890095
169.12367,99.6595,100.13658,99.54679,0.004114965,0.004802318,0.00386319,0.003110897,1.39E-13,0.001094302,9.20E-105,2.87E-30,4.63E-24,0.004205199,0.005527513,2.34E-05,6.85108E-05,3.25E-86,6.56E-31,7.90E-20,0.00561947,0.00094156,1.69E-07,2.9434E-06,8.71E-108,2.40E-34,1.14E-26,0.000944672
170.07859,99.65624,100.1333,99.5373,0.00310736,0.005626968,0.003953623,0.003289874,1.83E-13,0.001136844,3.03E-104,3.95E-30,5.87E-24,0.004426719,0.005807391,2.58E-05,7.24689E-05,8.46E-86,9.02E-31,9.56E-20,0.005905656,0.000999243,1.91E-07,3.15117E-06,2.52E-107,3.30E-34,1.45E-26,0.001002584
