temperature,rate_3,rate_10,rate_5,rate_3_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_reaction_4,rate_3_diff_reaction_5,rate_3_diff_cumulative,rate_5_diff,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_reaction_4,rate_5_diff_reaction_5,rate_5_diff_cumulative,rate_10_diff,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_reaction_4,rate_10_diff_reaction_5,rate_10_diff_cumulative
295.18846,65.62534,74.42426,67.02808,0.298903873,0.002049813,3.82084E-10,0.301223386,7.09906E-30,4.75185E-08,1.53359E-06,0.303274781,0.255864377,0.008870949,0.000119017,0.221802766,1.05322E-37,8.08166E-10,2.01297E-08,0.230792753,0.450858241,0.034998869,0.27068704,0.139048651,3.7665E-49,2.456E-15,2.84586E-11,0.444734561
296.14337,65.34194,73.9954,66.76706,0.303336846,0.001864121,1.72449E-10,0.307404103,2.77745E-29,6.03311E-08,1.75773E-06,0.309270042,0.258335934,0.008086998,7.38434E-05,0.226386856,4.12064E-37,1.02607E-09,2.36024E-08,0.234547722,0.44190629,0.032437512,0.257460593,0.142975721,1.33796E-48,3.37649E-15,3.44473E-11,0.432873827
297.09829,65.03681,73.581,66.52931,0.305254363,0.001695169,7.78304E-11,0.313602376,1.08667E-28,7.65985E-08,2.01464E-06,0.315299637,0.264021354,0.007370389,4.58132E-05,0.231001023,1.61219E-36,1.30274E-09,2.76742E-08,0.238417254,0.429186318,0.030039584,0.241802563,0.146964491,4.75288E-48,4.64199E-15,4.16964E-11,0.418806638
298.0532,64.73659,73.16873,66.26983,0.310680372,0.001541466,3.51261E-11,0.319813789,4.25149E-28,9.72519E-08,2.30909E-06,0.321357661,0.264611912,0.006715678,2.84223E-05,0.23564276,6.30758E-36,1.654E-09,3.24484E-08,0.242386894,0.413650936,0.027798189,0.223821153,0.151013112,1.68835E-47,6.38178E-15,5.04709E-11,0.402632454
299.00812,64.4524,72.78344,66.03388,0.321941921,0.001401643,1.58526E-11,0.326034147,1.66338E-27,1.23474E-07,2.64658E-06,0.32743856,0.262454277,0.00611778,1.76326E-05,0.240309689,2.46783E-35,2.09998E-09,3.80463E-08,0.246445142,0.395007803,0.025706102,0.203838204,0.155119751,5.99757E-47,8.77366E-15,6.1092E-11,0.384664057
299.96303,64.13244,72.41352,65.75831,0.329308199,0.001274459,7.15426E-12,0.33225897,6.50781E-27,1.56767E-07,3.0334E-06,0.333536619,0.264643299,0.005572005,1.09389E-05,0.244999183,9.65518E-35,2.6662E-09,4.46099E-08,0.250582174,0.374051693,0.023756056,0.182398975,0.159282258,2.1305E-46,1.2062E-14,7.39481E-11,0.365437289
300.91795,63.83053,72.06844,65.5119,0.3321224,0.001158777,3.22863E-12,0.338484028,2.54615E-26,1.99037E-07,3.47675E-06,0.33964648,0.267056207,0.005073989,6.78612E-06,0.249708759,3.77757E-34,3.38511E-09,5.23059E-08,0.25478959,0.351855029,0.021940656,0.160230364,0.163498509,7.56823E-46,1.65828E-14,8.95098E-11,0.345669529
301.87286,63.51023,71.741,65.24374,0.337223871,0.001053565,1.45706E-12,0.344704827,9.96155E-26,2.52703E-07,3.98489E-06,0.345762629,0.268008551,0.004619721,4.20989E-06,0.254435691,1.47795E-33,4.29784E-09,6.13295E-08,0.259059688,0.329663177,0.020252617,0.138154938,0.167766061,2.68844E-45,2.27979E-14,1.08346E-10,0.326173616
302.82778,63.1456,71.44361,65.03439,0.345197136,0.000957879,6.57479E-13,0.350917147,3.8974E-25,3.20841E-07,4.56731E-06,0.351879914,0.271053069,0.004205481,2.61166E-06,0.259177413,5.78243E-33,5.45669E-09,7.191E-08,0.263385583,0.308539261,0.018684678,0.11697417,0.17208251,9.55021E-45,3.13425E-14,1.31146E-10,0.307741358
303.78269,62.8393,71.1627,64.74074,0.349417225,0.000870863,2.96699E-13,0.357116531,1.52481E-24,4.0735E-07,5.23484E-06,0.357993036,0.272845025,0.003827859,1.62018E-06,0.263931126,2.26233E-32,6.92799E-09,8.43156E-08,0.267760696,0.288882245,0.017229793,0.097361076,0.176445134,3.3925E-44,4.30894E-14,1.58744E-10,0.291036004
304.73761,62.51079,70.88496,64.46894,0.352591698,0.000791733,1.33935E-13,0.363298819,5.96571E-24,5.17185E-07,5.99993E-06,0.364097069,0.275601983,0.003483701,1.00509E-06,0.2686942,8.85133E-32,8.79603E-09,9.88615E-08,0.272179014,0.271534391,0.015881045,0.079785235,0.180851266,1.20512E-43,5.92392E-14,1.92151E-10,0.276517546
305.69252,62.17678,70.63566,64.22008,0.356858884,0.000719779,6.04796E-14,0.369459637,2.334E-23,6.56633E-07,6.87684E-06,0.370186949,0.282467311,0.003170125,6.23522E-07,0.273463788,3.46302E-31,1.11677E-08,1.15917E-07,0.276634663,0.257339873,0.014631801,0.064491109,0.185297927,4.28093E-43,8.14417E-14,2.32586E-10,0.264420838
306.64744,61.81956,70.39522,63.94571,0.360399831,0.000654351,2.73005E-14,0.375594931,9.13155E-23,8.33682E-07,7.88191E-06,0.376257998,0.288146638,0.00288447,3.86807E-07,0.278237223,1.3549E-30,1.41789E-08,1.35914E-07,0.28112223,0.247093759,0.013475625,0.051517989,0.189782207,1.52072E-42,1.11966E-13,2.81532E-10,0.254775821
307.60235,61.47062,70.17159,63.66156,0.371022799,0.000594862,1.23191E-14,0.381700458,3.57256E-22,1.05847E-06,9.03385E-06,0.382305412,0.288694089,0.002624306,2.3996E-07,0.283011634,5.30094E-30,1.8002E-08,1.59362E-07,0.285636357,0.238878726,0.012406399,0.040749976,0.194300898,5.40203E-42,1.5393E-13,3.40777E-10,0.247457273
308.55727,61.12729,69.94719,63.4037,0.378796113,0.000540772,5.54939E-15,0.387772315,1.39772E-21,1.34386E-06,1.03542E-05,0.388324785,0.290437358,0.002387398,1.48861E-07,0.287784344,2.07398E-29,2.2856E-08,1.86854E-07,0.2901721,0.231269512,0.011418242,0.031971684,0.198850878,1.91897E-41,2.11622E-13,4.1249E-10,0.242240804
309.51218,60.75658,69.725,63.10061,0.381747744,0.000491593,2.55281E-15,0.393806432,5.46827E-21,1.7062E-06,1.18674E-05,0.394311599,0.296659815,0.002171707,9.23478E-08,0.292552481,8.11429E-29,2.90188E-08,2.1909E-07,0.294724528,0.228513413,0.010505606,0.024920062,0.203428739,6.81672E-41,2.90937E-13,4.99293E-10,0.238854408
310.4671,60.38501,69.50386,62.82107,0.388558711,0.000446881,1.10996E-15,0.399799097,2.13936E-20,2.16624E-06,1.36018E-05,0.400261747,0.299692854,0.001975358,5.72887E-08,0.297313384,3.1747E-28,3.68432E-08,2.56886E-07,0.299289093,0.230152754,0.009663193,0.019321954,0.208031182,2.42152E-40,3.9998E-13,6.04365E-10,0.237016329
311.42201,60.0049,69.28178,62.54412,0.39592993,0.000406232,5.54994E-16,0.405746454,8.36963E-20,2.7503E-06,1.55896E-05,0.406171026,0.303016486,0.001796646,3.55396E-08,0.302064209,1.24208E-27,4.67774E-08,3.01203E-07,0.303861239,0.233068827,0.008886037,0.014919415,0.212654637,8.60189E-40,5.49889E-13,7.31546E-10,0.236460089
312.37693,59.62109,69.07069,62.24894,0.404190388,0.000369275,2.22003E-16,0.411645016,3.2744E-19,3.49184E-06,1.7868E-05,0.412035651,0.309326059,0.001634002,2.20473E-08,0.306802335,4.8596E-27,5.93902E-08,3.53166E-07,0.308436772,0.236349615,0.008169425,0.011482558,0.217295663,3.05567E-39,7.55987E-13,8.85492E-10,0.236947647
313.33184,59.26891,68.84196,61.94491,0.409471237,0.000335678,1.11004E-16,0.417491174,1.28099E-18,4.43329E-06,2.04792E-05,0.417851764,0.312288178,0.001486003,1.36773E-08,0.311524971,1.90128E-26,7.54037E-08,4.14092E-07,0.313011477,0.239159995,0.007508957,0.008815086,0.221950571,1.08546E-38,1.03933E-12,1.07183E-09,0.238274615
314.28676,58.84196,68.60016,61.6576,0.413645563,0.000305134,0,0.423281695,5.01137E-18,5.62856E-06,2.3472E-05,0.42361593,0.315643473,0.00135134,8.48479E-09,0.316229558,7.43872E-26,9.57352E-08,4.8553E-07,0.317581488,0.24357574,0.00690048,0.006753995,0.226615823,3.85589E-38,1.42886E-12,1.29739E-09,0.240270298
315.24167,58.44321,68.36367,61.34036,0.420455798,0.000277368,0,0.429013238,1.96044E-17,7.14604E-06,2.69021E-05,0.429324655,0.322621406,0.001228827,5.26363E-09,0.320913384,2.91034E-25,1.21548E-07,5.69292E-07,0.322142907,0.248397125,0.00634013,0.005166994,0.231287652,1.36972E-37,1.96439E-12,1.57041E-09,0.242794778
316.19659,58.04297,68.12977,61.03166,0.427947917,0.000252126,0,0.434682834,7.66915E-17,9.0726E-06,3.08334E-05,0.434974866,0.32621982,0.001117373,3.26533E-09,0.325573978,1.13867E-24,1.54322E-07,6.67504E-07,0.326692176,0.252305567,0.005824277,0.003948276,0.235962466,4.86568E-37,2.70064E-12,1.90089E-09,0.245735021
317.1515,57.6297,67.88921,60.71751,0.435408373,0.00022918,0,0.44028739,3.00001E-16,1.15184E-05,3.53391E-05,0.440563428,0.329166928,0.001015992,2.02568E-09,0.330208727,4.45494E-24,1.95932E-07,7.82658E-07,0.331225699,0.254932553,0.005349552,0.003014319,0.240636471,1.72842E-36,3.71282E-12,2.3009E-09,0.249000344
318.10642,57.22518,67.64761,60.419,0.439361868,0.000208321,0,0.445824133,1.17352E-15,1.46235E-05,4.0503E-05,0.44608758,0.333218411,0.000923776,1.25665E-09,0.33481527,1.74298E-23,2.48762E-07,9.1768E-07,0.335740214,0.256841639,0.004912802,0.002299701,0.245306066,6.13991E-36,5.10438E-12,2.78511E-09,0.252518572
319.06133,56.79409,67.38848,60.07853,0.445682215,0.00018936,0,0.45129004,4.59019E-15,1.85654E-05,4.64212E-05,0.451544386,0.336402224,0.000839906,7.79573E-10,0.339391114,6.81929E-23,3.15837E-07,1.07599E-06,0.340232413,0.260790663,0.004511108,0.001753583,0.249967473,2.18107E-35,7.01746E-12,3.3712E-09,0.256232167
320.01625,56.35805,67.14942,59.76117,0.456059296,0.000172123,0,0.4566821,1.79538E-14,2.35696E-05,5.3204E-05,0.456930996,0.339306404,0.000763628,4.83614E-10,0.343934027,2.66803E-22,4.00997E-07,1.26162E-06,0.344699318,0.264680736,0.004141744,0.001336611,0.254617132,7.74785E-35,9.64759E-12,4.08063E-09,0.260095492
320.97116,55.92537,66.89054,59.4376,0.464264599,0.000156455,0,0.461996379,7.02184E-14,2.99218E-05,6.09774E-05,0.462243733,0.343247966,0.00069426,3.00015E-10,0.348441658,1.04384E-21,5.09118E-07,1.47927E-06,0.349137906,0.267985215,0.003802196,0.001018478,0.259251327,2.75225E-34,1.32634E-11,4.93935E-09,0.264072006
321.92608,55.48044,66.63429,59.10755,0.472989803,0.000142212,0,0.467227419,2.74612E-13,3.79852E-05,6.98862E-05,0.467477502,0.347267299,0.000631178,1.86116E-10,0.352911917,4.08401E-21,6.46392E-07,1.73446E-06,0.353545476,0.271756922,0.003490118,0.00077588,0.263866584,9.77686E-34,1.82346E-11,5.97879E-09,0.268132588
322.88099,55.02249,66.36884,58.7753,0.480743964,0.000129265,0,0.472365426,1.07385E-12,4.82199E-05,8.00958E-05,0.472623007,0.350439843,0.000573817,1.15459E-10,0.357342609,1.59784E-20,8.20678E-07,2.03368E-06,0.357919281,0.275684401,0.003203351,0.000590963,0.268459293,3.47301E-33,2.50687E-11,7.23695E-09,0.272253615
323.83591,54.55603,66.10654,58.4355,0.48659425,0.000117497,0,0.477391443,4.1988E-12,6.12099E-05,9.17963E-05,0.477661946,0.354892269,0.000521658,7.16259E-11,0.361731807,6.25148E-20,1.04196E-06,2.38452E-06,0.362256891,0.280769873,0.002939885,0.000450055,0.27302611,1.23372E-32,3.44645E-11,8.7599E-09,0.276416059
324.79082,54.0927,65.84201,58.10093,0.49328289,0.0001068,0,0.482265178,1.64152E-11,7.76951E-05,0.000105205,0.482554878,0.360299581,0.000474232,4.44339E-11,0.366077481,2.44584E-19,1.3229E-06,2.79588E-06,0.366555832,0.284925315,0.002697873,0.00034271,0.277563575,4.38253E-32,4.73815E-11,1.06033E-08,0.280604168
325.74574,53.61837,65.561,57.75045,0.498268991,9.70759E-05,0,0.486899327,6.41658E-11,9.86138E-05,0.000120571,0.487215588,0.364705937,0.00043111,2.75649E-11,0.370377873,9.56924E-19,1.67959E-06,3.2782E-06,0.370813942,0.288032984,0.002475597,0.000260946,0.28206851,1.55681E-31,6.514E-11,1.28347E-08,0.284805066
326.70065,53.13858,65.2836,57.40036,0.500433728,8.82373E-05,0,0.491101435,2.50769E-10,0.000125154,0.000138179,0.491453005,0.370433343,0.000391905,1.71001E-11,0.374631128,3.74387E-18,2.13244E-06,3.84373E-06,0.375029009,0.292919297,0.002271482,0.000198678,0.286537644,5.53023E-31,8.9554E-11,1.55356E-08,0.289007819
327.65557,52.66358,65.00028,57.03874,0.500989213,8.02032E-05,0,0.494447821,9.79827E-10,0.000158821,0.000158356,0.494845202,0.374763212,0.000356259,1.06082E-11,0.378835653,1.46477E-17,2.7074E-06,4.50682E-06,0.379199126,0.299082447,0.002084063,0.000151261,0.290968002,1.96452E-30,1.23119E-10,1.88049E-08,0.293203345
328.61048,52.19111,64.71852,56.6868,0.500606225,7.29005E-05,0,0.496012432,3.82736E-09,0.000201517,0.000181476,0.49646833,0.378279293,0.000323853,6.58088E-12,0.38298975,5.73074E-17,3.43736E-06,5.28429E-06,0.383322324,0.302293562,0.001912,0.000115157,0.295356535,6.9785E-30,1.69263E-10,2.27621E-08,0.297383715
329.5654,51.70864,64.43078,56.32021,0.497401702,6.62626E-05,0,0.493816055,1.49455E-08,0.000255648,0.000207969,0.494345949,0.383067234,0.00029439,4.08255E-12,0.387091948,2.24211E-16,4.36413E-06,6.19588E-06,0.387396898,0.303352841,0.001754049,8.76678E-05,0.2997005,2.47899E-29,2.32702E-10,2.75522E-08,0.301542245
330.52031,51.25099,64.13442,55.94908,0.487380357,6.0229E-05,0,0.483836592,5.83364E-08,0.000324251,0.000238322,0.484459452,0.388814203,0.000267606,2.53263E-12,0.391140605,8.77196E-16,5.54074E-06,7.26471E-06,0.391421016,0.306811904,0.00160907,6.67393E-05,0.303997101,8.80604E-29,3.19917E-10,3.33502E-08,0.305672943
331.47523,50.79593,63.82905,55.57323,0.45716419,5.47446E-05,0,0.458779091,2.27595E-07,0.000411152,0.000273099,0.459518315,0.39541951,0.000243256,1.57114E-12,0.395134153,3.43194E-15,7.03455E-06,8.51792E-06,0.395392961,0.309939639,0.001476006,5.0806E-05,0.30824385,3.12819E-28,4.39821E-10,4.03684E-08,0.309770703
332.43014,50.37344,63.53758,55.21202,0.398586574,4.97596E-05,0,0.408532882,8.87406E-07,0.000521164,0.000312942,0.409417635,0.401191567,0.00022112,9.74654E-13,0.39907054,1.34269E-14,8.93102E-06,9.98728E-06,0.399310578,0.313509009,0.001353893,3.86763E-05,0.312438223,1.11122E-27,6.04663E-10,4.88635E-08,0.313830841
333.38506,49.97984,63.25643,54.8133,0.321526659,4.52285E-05,0,0.327265961,3.45752E-06,0.000660329,0.000358585,0.32833356,0.406381933,0.000200996,6.04623E-13,0.402947112,5.25306E-14,1.13387E-05,1.17101E-05,0.403171157,0.317484706,0.001241834,2.94421E-05,0.316578011,3.9474E-27,8.3129E-10,5.91463E-08,0.317849347
334.33997,49.67471,62.93536,54.41872,0.238757914,4.11099E-05,0,0.226847063,1.34574E-05,0.000836195,0.000410868,0.228148693,0.410291991,0.000182703,3.75053E-13,0.40675933,2.05514E-13,1.43953E-05,1.37301E-05,0.406970159,0.320311677,0.001139013,2.24125E-05,0.320660975,1.40223E-26,1.14285E-09,7.15929E-08,0.321822473
335.29489,49.48016,62.62666,54.02068,0.159249157,3.73663E-05,0,0.135226443,5.22918E-05,0.001058174,0.000470754,0.136845029,0.414576811,0.000166074,2.32687E-13,0.410499095,8.04025E-13,1.82756E-05,1.60985E-05,0.410699544,0.324808359,0.00104467,1.70612E-05,0.324685198,4.98116E-26,1.57119E-09,8.66589E-08,0.325747018
336.2498,49.45326,62.31992,53.62887,0.091103126,3.39636E-05,0,0.071589933,0.000202417,0.001337913,0.000539341,0.073703568,0.418058501,0.000150958,1.44358E-13,0.414150225,3.14548E-12,2.32014E-05,1.88754E-05,0.41434326,0.331395238,0.000958115,1.29875E-05,0.328648739,1.76944E-25,2.16006E-09,1.04895E-07,0.329619949
337.20472,49.42487,61.99088,53.2361,0.042103754,3.08707E-05,0,0.035189896,0.00077458,0.001689761,0.000617884,0.038302993,0.41822248,0.000137216,8.95417E-14,0.417679957,1.23056E-11,2.94544E-05,2.21311E-05,0.417868758,0.336878475,0.000878708,9.88647E-06,0.332549974,6.28563E-25,2.96965E-09,1.26969E-07,0.333438698
338.15963,49.39721,61.67884,52.82981,0.016879964,2.80595E-05,0,0.016621936,0.002849125,0.002131208,0.000707817,0.022338146,0.417712907,0.000124725,5.55955E-14,0.421020211,4.81394E-11,3.73915E-05,2.59484E-05,0.421208276,0.338885854,0.000805862,7.52586E-06,0.336387265,2.23283E-24,4.08265E-09,1.53688E-07,0.33720081
339.11455,49.36126,61.34921,52.43689,0.014091674,2.55042E-05,0,0.007698258,0.009206084,0.002683374,0.000810778,0.020423999,0.41750138,0.000113371,3.44658E-14,0.424029512,1.88319E-10,4.74659E-05,3.04239E-05,0.424220773,0.342138338,0.000739039,5.72887E-06,0.340159283,7.93172E-24,5.61282E-09,1.86031E-07,0.340904242
340.06946,49.33348,61.01475,52.0274,0.025295363,2.31816E-05,0,0.003532158,0.021626087,0.003371352,0.000928633,0.029481412,0.417100009,0.00010305,2.13896E-14,0.426413549,7.36655E-10,6.02519E-05,3.56712E-05,0.426612522,0.346510264,0.000677743,4.36096E-06,0.343864687,2.81756E-23,7.71647E-09,2.25178E-07,0.344547024
341.02438,49.29872,60.68638,51.64382,0.034395313,2.10705E-05,0,0.001613488,0.032881198,0.004224451,0.001063513,0.03980372,0.416200926,9.36678E-05,1.32494E-14,0.427565306,2.88151E-09,7.64781E-05,4.18232E-05,0.427777278,0.348965781,0.000621518,3.31966E-06,0.347502437,1.00089E-22,1.06086E-08,2.72565E-07,0.348127558
341.97929,49.26905,60.35658,51.24229,0.036519711,1.91517E-05,0,0.000735487,0.037440531,0.005275991,0.00121784,0.044689,0.409487525,8.51399E-05,8.22675E-15,0.426254577,1.12705E-08,9.70672E-05,4.90357E-05,0.426485831,0.353254745,0.000569949,2.52701E-06,0.351071476,3.55543E-22,1.45846E-08,3.29922E-07,0.351644297
342.93421,49.2325,60.01297,50.86653,0.039381819,1.74076E-05,0,0.000334903,0.038112179,0.006562666,0.00139438,0.046421535,0.400192515,7.73881E-05,5.10925E-15,0.420081846,4.408E-08,0.000123189,5.74916E-05,0.420339958,0.356812857,0.00052265,1.92361E-06,0.354571032,1.263E-21,2.00509E-08,3.99351E-07,0.355096025
343.88912,49.19848,59.66826,50.48839,0.043498545,1.58223E-05,0,0.00015241,0.037434604,0.008122923,0.001596266,0.047322025,0.382133717,7.03419E-05,3.2041E-15,0.404730888,1.72381E-07,0.000156322,6.74049E-05,0.405025129,0.360215974,0.000479269,1.4643E-06,0.358000305,4.48653E-21,2.75658E-08,4.83389E-07,0.35848155
344.84404,49.14855,59.3275,50.13071,0.047313487,1.43813E-05,0,6.93344E-05,0.036283074,0.009994432,0.001827069,0.048188291,0.343142138,6.39371E-05,1.99174E-15,0.373691599,6.74044E-07,0.000198339,7.90266E-05,0.374033576,0.36688538,0.000439483,1.11465E-06,0.361358752,1.59376E-20,3.78974E-08,5.85113E-07,0.361799973
345.79895,49.10356,58.97022,49.80629,0.050576144,1.30716E-05,0,3.15338E-05,0.034893216,0.012210014,0.002090825,0.04923866,0.286322758,5.81154E-05,1.21236E-15,0.320653549,2.6351E-06,0.000251604,9.26506E-05,0.321058554,0.374430782,0.000402996,8.48498E-07,0.364645772,5.66146E-20,5.21011E-08,7.08242E-07,0.365050377
346.75387,49.05141,58.61133,49.55302,0.054424346,1.18812E-05,0,1.43387E-05,0.03332603,0.014792534,0.00239212,0.050536904,0.221204469,5.28236E-05,7.79377E-16,0.246767249,1.02982E-05,0.000319103,0.000108622,0.247258095,0.381057224,0.000369533,6.45893E-07,0.367860961,2.01113E-19,7.16284E-08,8.57284E-07,0.368232069
347.70878,48.99718,58.2558,49.32314,0.056566008,1.07992E-05,0,6.51879E-06,0.031602693,0.01774853,0.002736121,0.052104662,0.156444209,4.80137E-05,4.32987E-16,0.166582348,4.02119E-05,0.000404592,0.000127343,0.167202509,0.384647214,0.000338845,4.91668E-07,0.371003783,7.14408E-19,9.84742E-08,1.03769E-06,0.371344255
348.6637,48.94333,57.87176,49.25682,0.056581256,9.81568E-06,0,2.96311E-06,0.029739896,0.021062204,0.003128672,0.053943551,0.098455503,4.36416E-05,2.59792E-16,0.099402442,0.00015661,0.000512801,0.000149287,0.100264782,0.387086118,0.000310703,3.74267E-07,0.374073762,2.5378E-18,1.35382E-07,1.25606E-06,0.37438623
349.61861,48.89267,57.49693,49.23322,0.057902393,8.92176E-06,0,1.34667E-06,0.027759057,0.024690346,0.003576334,0.056036005,0.055186289,3.96676E-05,1.73195E-16,0.054107346,0.000604272,0.000649652,0.000175008,0.055575945,0.390100208,0.000284896,2.849E-07,0.377070099,9.01494E-18,1.86122E-07,1.52037E-06,0.377356986
350.57353,48.83104,57.11844,49.20642,0.060100325,8.10924E-06,0,6.11934E-07,0.025687957,0.028560886,0.004086485,0.058344049,0.029490632,3.60554E-05,8.65974E-17,0.027816736,0.002253294,0.00082255,0.000205155,0.031133789,0.39276032,0.00026123,2.16872E-07,0.379991729,3.20239E-17,2.5588E-07,1.84032E-06,0.380255272
351.52844,48.77163,56.75363,49.1713,0.061510381,7.37072E-06,0,2.78026E-07,0.023560223,0.032575367,0.004667361,0.060810599,0.019440286,3.27721E-05,8.65974E-17,0.013856361,0.007482489,0.001040701,0.000240484,0.022652806,0.395521336,0.000239528,1.65087E-07,0.382836753,1.13757E-16,3.51782E-07,2.22758E-06,0.383079026
352.48336,48.72406,56.39249,49.13993,0.063442797,6.69946E-06,0,1.26299E-07,0.021413286,0.036616942,0.005328161,0.063365214,0.025246978,2.97877E-05,0,0.00679036,0.018437882,0.001315502,0.000281885,0.026855418,0.397136362,0.000219628,1.25668E-07,0.385602178,4.041E-16,4.83628E-07,2.69634E-06,0.385825111
353.43827,48.65721,55.99899,49.10247,0.065876229,6.08933E-06,0,5.73664E-08,0.019286024,0.040561536,0.006079068,0.065932774,0.035439268,2.70751E-05,0,0.003300494,0.029435375,0.001660942,0.000330396,0.034754283,0.39837262,0.00020138,9.56609E-08,0.388282855,1.43546E-15,6.64886E-07,3.26374E-06,0.388488259
354.39319,48.58546,55.60835,49.06566,0.067971457,5.53476E-06,0,2.60527E-08,0.017215821,0.044291082,0.006931356,0.06844382,0.038494206,2.46095E-05,0,0.001597681,0.034599914,0.002094058,0.000387231,0.038703494,0.400453018,0.000184646,7.28189E-08,0.390870391,5.09918E-15,9.14081E-07,3.95054E-06,0.391059975
355.3481,48.52503,55.2283,49.02886,0.069456601,5.0307E-06,0,1.18302E-08,0.015236187,0.047704547,0.007897369,0.070843145,0.039817571,2.23684E-05,0,0.000771816,0.036016669,0.002635323,0.00045381,0.039899987,0.403262108,0.000169303,5.54313E-08,0.393350788,1.81135E-14,1.25667E-06,4.78185E-06,0.393526185
356.30302,48.45879,54.83956,48.99244,0.071440026,4.57254E-06,0,5.37122E-09,0.013374593,0.050725677,0.008990603,0.07309545,0.04134583,2.03314E-05,0,0.000372454,0.036122624,0.003309003,0.000531792,0.040356205,0.404014637,0.000155234,4.21954E-08,0.395701226,6.43439E-14,1.72765E-06,5.78809E-06,0.395864017
357.25793,48.38858,54.46106,48.95381,0.07223379,4.15611E-06,0,2.43839E-09,0.01165143,0.053305212,0.010225612,0.075186413,0.042563655,1.84799E-05,0,0.000179631,0.035803183,0.004143234,0.000623111,0.040767639,0.399996768,0.000142333,3.212E-08,0.397884328,2.28563E-13,2.37514E-06,7.00605E-06,0.398036074
358.21285,48.31722,54.0846,48.91253,0.073347666,3.7776E-06,0,1.10682E-09,0.010079503,0.055419157,0.011618046,0.077120485,0.043544582,1.67969E-05,0,8.66029E-05,0.035292822,0.005169833,0.000730028,0.041296083,0.396676508,0.000130504,2.44504E-08,0.399839525,8.11907E-13,3.26529E-06,8.4803E-06,0.399981799
359.16776,48.2483,53.70054,48.86655,0.075576463,3.43356E-06,0,5.02344E-10,0.008664563,0.05706358,0.013184424,0.078916001,0.044639963,1.52673E-05,0,4.17429E-05,0.034637447,0.006423406,0.000855171,0.041973035,0.395342917,0.000119657,1.86121E-08,0.401468836,2.88402E-12,4.48901E-06,1.02647E-05,0.401603265
360.12268,48.18077,53.32004,48.82089,0.076334189,3.12086E-06,0,2.27968E-10,0.007406111,0.058248508,0.014942083,0.080599822,0.045986773,1.38769E-05,0,2.01164E-05,0.033832702,0.007939787,0.001001609,0.042808091,0.392262631,0.000109712,1.41679E-08,0.402614996,1.02445E-11,6.17132E-06,1.24246E-05,0.402743318
361.07759,48.10098,52.95805,48.78096,0.077274386,2.83663E-06,0,1.03443E-10,0.006298765,0.058991698,0.016908773,0.082202072,0.04706877,1.26131E-05,0,9.69289E-06,0.032861619,0.009753194,0.001172901,0.04381002,0.387826908,0.000100593,1.07849E-08,0.403027433,3.63892E-11,8.484E-06,1.50389E-05,0.40315156
362.03251,48.02659,52.58672,48.7358,0.079151726,2.57829E-06,0,4.69331E-11,0.005333487,0.059313752,0.019102454,0.083752272,0.047661695,1.14644E-05,0,4.66974E-06,0.031705769,0.011892391,0.001373189,0.044987484,0.383217357,9.22316E-05,8.20968E-09,0.402311924,1.29257E-10,1.16632E-05,1.82032E-05,0.40243403
362.98742,47.94454,52.21721,48.69181,0.081232502,2.34348E-06,0,2.1292E-11,0.004498949,0.059234596,0.021540664,0.085276554,0.04801633,1.04204E-05,0,2.24946E-06,0.030350321,0.014375388,0.001607266,0.046345645,0.377599836,8.45651E-05,6.24938E-09,0.399859947,4.5911E-10,1.60334E-05,2.20331E-05,0.399982585
363.94234,47.87967,51.86558,48.64301,0.083477177,2.13005E-06,0,9.65844E-12,0.003782534,0.058771627,0.024240121,0.086796413,0.049026999,9.47138E-06,0,1.08344E-06,0.028787742,0.017203769,0.001880685,0.04788275,0.369967487,7.75356E-05,4.75715E-09,0.394760527,1.6307E-09,2.20407E-05,2.66688E-05,0.394886778
364.89725,47.79512,51.52002,48.59306,0.084770272,1.93606E-06,0,4.38088E-12,0.003171274,0.057939244,0.027215823,0.088328276,0.05080754,8.60882E-06,0,5.21778E-07,0.027021448,0.020356881,0.002199845,0.049587305,0.358668726,7.10903E-05,3.62124E-09,0.385717313,5.79173E-09,3.02977E-05,3.22794E-05,0.38585099
365.85217,47.70849,51.18331,48.54622,0.086640084,1.75974E-06,0,1.98689E-12,0.002652432,0.056749507,0.030480467,0.089884166,0.05227399,7.8248E-06,0,2.51253E-07,0.025068599,0.023788149,0.002572127,0.051436951,0.34401024,6.51806E-05,2.75656E-09,0.371035899,2.05697E-08,4.1646E-05,3.907E-05,0.371181819
366.80708,47.62491,50.85116,48.49624,0.089069706,1.59947E-06,0,9.00979E-13,0.002213988,0.055213804,0.03404331,0.0914727,0.053842007,7.11219E-06,0,1.20974E-07,0.022961724,0.027424136,0.003005979,0.053399072,0.327333659,5.97621E-05,2.09835E-09,0.348819098,7.30485E-08,5.72412E-05,4.72886E-05,0.348983465
